10.1995	-4.79845	-21.62087
10.1995	-6.79845	-22.62087
10.1995	-12.7672	-24.62087
10.1995	-6.7672	-15.62087
10.1995	-4.7672	-18.62087
10.1995	-7.73595	-17.62087
10.1995	-8.29845	-19.55837
10.1995	-5.2672	-13.55837
10.1995	-3.2672	-19.55837
10.1995	-1.2672	-13.55837
10.1995	-0.23595	-11.55837
10.1995	-8.23595	-10.55837
10.1995	-4.23595	-9.55837
10.1995	-18.2047	-21.55837
10.1995	-12.2047	-19.55837
10.1995	-11.2047	-13.55837
10.1995	-10.17345	-19.55837
10.1995	-9.17345	-11.55837
10.1995	-13.17345	-10.55837
10.1995	-6.17345	-8.55837
10.1995	-4.1422	-5.55837
10.1995	-5.1422	-4.55837
10.1995	-7.1422	-7.58962
10.1995	-9.11095	-19.58962
10.1995	-6.1422	-21.58962
